time,rnti,frame,slot,snrx10,tpc,rssi
20:50:43.836532,61809,116,7,100,1,944
20:50:45.017298,49395,218,7,100,1,937
20:50:51.632123,49395,760,7,100,1,937
20:50:52.187796,61809,809,7,100,1,937
20:50:54.192286,61809,975,17,100,1,929
20:50:54.958122,49395,18,7,100,1,937
20:50:55.904097,61809,99,7,100,1,937
20:50:56.205037,61809,116,7,100,1,937
20:50:56.827196,49395,170,7,100,1,937
20:50:57.097206,49395,193,7,100,1,929
20:50:57.234031,49395,199,17,100,1,937
20:50:57.309053,49395,206,7,100,1,937
20:50:58.127778,61809,277,7,100,1,937
20:50:58.575457,49395,315,7,100,1,937
20:50:58.864481,49395,340,17,100,1,937
20:51:00.854851,49395,514,7,100,1,937
20:51:00.886387,49395,517,7,100,1,937
20:51:01.594251,61809,577,17,100,1,937
20:51:02.666512,49395,679,7,100,1,929
20:51:03.821825,61809,775,17,100,1,937
20:51:04.660092,49395,843,17,100,1,937
20:51:04.751587,49395,851,17,100,1,937
20:51:05.662229,61809,922,17,100,1,937
20:51:06.098966,49395,960,7,100,1,937
20:51:06.273056,49395,975,7,100,1,937
20:51:06.364128,49395,983,7,100,1,937
20:51:08.177715,49395,103,17,100,1,937
20:51:08.292535,49395,113,17,100,1,937
20:51:08.933055,49395,168,7,100,1,937
20:51:08.966272,61809,170,17,100,1,937
20:51:09.098343,61809,182,7,100,1,929
20:51:09.167263,61809,188,7,100,1,937
20:51:09.212606,61809,192,7,100,1,937
20:51:09.891295,49395,249,17,100,1,937
20:51:10.020407,49395,259,17,100,1,937
20:51:10.148235,49395,270,7,100,1,937
20:51:11.139548,61809,350,17,100,1,937
20:51:11.357519,61809,369,7,100,1,929
20:51:11.600722,49395,390,7,100,1,937
20:51:11.845839,49395,407,7,100,1,937
20:51:12.483850,49395,462,17,100,1,937
20:51:13.026326,61809,508,7,100,1,937
20:51:13.749371,49395,571,7,100,1,937
20:51:14.456177,61809,630,7,110,1,937
20:51:14.503879,61809,633,17,100,1,937
20:51:15.219140,61809,695,7,100,1,937
20:51:15.633398,49395,731,17,100,1,929
20:51:15.764341,49395,743,7,100,1,937
20:51:15.839420,49395,745,17,100,1,937
20:51:16.111417,49395,769,7,100,1,937
20:51:16.249680,61809,781,7,100,1,937
20:51:16.347774,61809,789,17,100,1,937
20:51:17.019375,61809,843,7,100,1,937
20:51:17.215466,49395,860,7,100,1,937
20:51:17.343573,49395,871,7,100,1,944
20:51:17.407111,61809,876,17,100,1,937
20:51:17.435854,61809,879,7,100,1,937
20:51:17.505631,49395,885,7,100,1,929
20:51:17.849571,49395,914,17,100,1,929
20:51:18.308841,49395,953,7,100,1,929
20:51:18.434563,61809,964,7,100,1,937
20:51:18.502674,49395,970,7,100,1,937
20:51:18.559671,61809,975,7,100,1,937
20:51:18.721738,61809,989,7,100,1,937
20:51:19.005440,61809,1007,7,100,1,937
20:51:19.645782,61809,39,7,100,1,929
20:51:20.472533,61809,103,17,100,1,937
20:51:21.398474,61809,175,17,110,1,937
20:51:22.062043,49395,225,7,100,1,937
20:51:22.108760,49395,229,7,100,1,937
20:51:22.373052,61809,252,7,100,1,937
20:51:22.396116,49395,254,7,100,1,937
20:51:22.470916,61809,260,17,100,1,929
20:51:24.275100,49395,416,7,100,1,937
20:51:24.527955,61809,438,7,100,1,937
20:51:24.606728,49395,445,7,100,1,929
20:51:25.426704,49395,518,17,100,1,937
20:51:25.753201,49395,547,17,100,1,937
20:51:25.971921,49395,563,17,100,1,937
20:51:25.991158,49395,565,7,100,1,929
20:51:26.486683,61809,607,17,100,1,937
20:51:26.515703,49395,610,7,100,1,937
20:51:27.612184,49395,699,7,100,1,937
20:51:27.683230,61809,705,7,100,1,937
20:51:28.179334,61809,739,17,100,1,929
20:51:28.663858,61809,781,7,100,1,937
20:51:28.771517,61809,790,7,100,1,944
20:51:29.229436,61809,829,17,100,1,937
20:51:29.264874,61809,832,17,100,1,937
20:51:29.423745,61809,846,7,100,1,937
20:51:29.633977,49395,863,17,100,1,937
20:51:29.773350,61809,875,17,100,1,929
20:51:29.877089,61809,884,17,100,1,937
20:51:30.406731,61809,925,7,100,1,937
20:51:30.459363,61809,929,17,100,1,937
20:51:30.834293,49395,961,17,100,1,929
20:51:31.128812,49395,980,17,100,1,929
20:51:31.518831,61809,1014,7,100,1,937
20:51:31.662742,49395,2,17,100,1,929
20:51:31.876037,49395,21,7,100,1,929
20:51:32.053145,49395,36,7,100,1,937
20:51:32.139828,61809,43,17,100,1,929
20:51:32.145462,61809,44,7,110,1,937
20:51:32.452094,61809,70,17,100,1,937
20:51:32.504253,49395,75,7,100,1,937
20:51:32.637249,49395,86,17,100,1,937
20:51:32.736077,49395,95,7,100,1,929
20:51:32.859692,49395,105,17,100,1,937
20:51:32.984733,49395,113,17,100,1,937
20:51:33.007051,49395,115,7,100,1,937
20:51:33.019201,61809,116,7,100,1,937
20:51:33.536884,49395,154,7,100,1,937
20:51:33.748575,49395,172,7,100,1,929
20:51:34.007781,49395,195,17,100,1,937
20:51:34.220723,49395,206,17,100,1,937
20:51:34.535233,49395,236,7,100,1,937
20:51:34.721719,49395,253,17,100,1,929
20:51:34.726909,49395,254,7,100,1,937
20:51:34.834471,49395,264,7,100,1,937
20:51:34.872147,61809,267,17,100,1,929
20:51:34.958520,49395,275,17,100,1,937
20:51:35.299605,61809,298,17,100,1,937
20:51:35.438116,61809,311,17,100,1,937
20:51:35.728911,49395,339,7,100,1,937
20:51:35.952844,49395,360,7,100,1,929
20:51:35.974263,61809,362,7,100,1,937
20:51:36.579469,49395,414,17,100,1,937
20:51:36.635942,49395,420,7,100,1,937
20:51:36.931790,61809,449,7,100,1,937
20:51:37.148722,61809,470,7,100,1,944
20:51:37.570398,49395,511,17,100,1,937
20:51:37.606276,49395,515,7,100,1,937
20:51:37.677498,61809,522,7,100,1,937
20:51:37.848999,61809,539,7,100,1,937
20:51:38.053504,49395,557,7,100,1,937
20:51:38.883665,61809,628,17,100,1,937
20:51:39.056662,61809,645,17,100,1,937
20:51:39.136409,49395,653,17,100,1,937
20:51:40.398663,49395,764,7,100,1,937
20:51:40.462148,61809,769,17,100,1,944
20:51:40.713155,49395,791,7,100,1,937
20:51:41.057337,49395,821,7,100,1,937
20:51:41.337807,61809,842,7,100,1,937
20:51:41.366629,61809,844,17,100,1,937
20:51:41.395023,61809,847,7,100,1,937
20:51:42.273056,49395,922,7,100,1,937
20:51:42.699034,49395,951,7,100,1,937
20:51:42.778958,49395,958,7,100,1,929
20:51:42.852433,61809,964,17,100,1,937
20:51:43.122506,61809,989,17,100,1,937
20:51:43.144480,49395,991,17,100,1,937
20:51:43.304637,49395,1006,7,100,1,937
20:51:43.442137,49395,1018,7,100,1,937
20:51:43.986078,61809,41,7,100,1,937
20:51:44.286212,49395,67,17,100,1,937
20:51:44.383109,61809,76,7,100,1,937
20:51:44.462419,49395,83,7,100,1,937
20:51:44.539136,49395,85,17,100,1,937
20:51:45.058644,61809,131,7,100,1,937
20:51:45.172651,61809,141,7,100,1,929
20:51:45.201208,61809,143,17,100,1,929
20:51:45.775323,61809,185,17,100,1,929
20:51:45.911855,49395,197,7,100,1,937
20:51:46.367244,61809,237,7,100,1,937
20:51:47.075950,61809,296,17,100,1,929
20:51:47.104636,61809,299,7,100,1,929
20:51:47.218388,61809,309,7,100,1,937
20:51:47.422767,61809,327,7,100,1,929
20:51:47.687314,61809,350,7,100,1,929
20:51:48.183546,49395,391,17,100,1,937
20:51:48.299313,61809,401,17,100,1,937
20:51:48.305233,61809,402,7,100,1,937
20:51:48.668507,49395,434,7,100,1,937
20:51:49.220184,61809,478,17,100,1,937
20:51:49.539377,49395,506,17,100,1,937
20:51:49.590405,49395,511,7,100,1,937
20:51:49.635937,61809,515,7,100,1,937
20:51:49.856821,49395,532,7,100,1,937
20:51:50.594235,49395,597,7,100,1,937
20:51:51.133126,49395,635,7,100,1,937
20:51:51.325180,61809,652,7,100,1,929
20:51:51.703507,61809,685,7,100,1,937
20:51:51.723218,61809,686,17,100,1,937
20:51:51.990640,49395,706,7,100,1,937
20:51:52.245333,61809,728,7,100,1,929
20:51:52.250840,61809,728,17,100,1,929
20:51:52.421772,61809,743,17,100,1,937
20:51:52.664355,49395,765,7,100,1,937
20:51:54.125916,49395,887,17,100,1,937
20:51:54.271577,61809,900,7,100,1,937
20:51:54.329184,49395,905,7,100,1,937
20:51:54.397599,49395,911,7,100,1,929
20:51:55.155367,61809,975,7,100,1,937
20:51:55.307763,49395,988,7,100,1,937
20:51:55.433864,49395,999,7,100,1,937
20:51:55.604502,49395,1014,7,100,1,937
20:51:55.656764,61809,1018,17,100,1,937
20:51:55.730160,49395,1,7,100,1,937
20:51:56.441117,61809,59,17,100,1,937
20:51:56.889982,49395,97,17,100,1,937
20:51:57.028489,61809,109,17,100,1,937
20:51:57.738802,61809,167,17,100,1,937
20:51:58.982160,61809,273,7,100,1,937
20:51:59.525372,61809,314,7,100,1,937
20:51:59.633522,61809,323,17,100,1,937
20:52:00.643178,49395,404,17,100,1,937
20:52:02.616440,49395,569,7,100,1,937
20:52:02.696840,49395,576,7,100,1,937
20:52:03.593558,61809,651,7,100,1,929
20:52:03.599400,61809,651,17,100,1,929
20:52:04.093378,49395,698,7,100,1,937
20:52:04.204104,49395,709,7,110,1,937
