seq,send_monotonic_ns,send_wall_ns,send_ok,acked,ack_monotonic_ns,ack_source_expected,ack_latency_ms
390,1665125460788013,1787450480397244398,1,1,1665125484470684,1,23.6827
391,1665125560779253,1787450480497234695,1,1,1665125582653204,1,21.8740
392,1665125660775725,1787450480597231256,1,1,1665125672396286,1,11.6206
393,1665125760785342,1787450480697240764,1,1,1665125782848367,1,22.0630
394,1665125860780284,1787450480797235955,1,1,1665125875462221,1,14.6819
395,1665125960784239,1787450480897239782,1,1,1665125975122820,1,14.3386
396,1665126060779774,1787450480997235507,1,1,1665126085364454,1,24.5847
397,1665126160781343,1787450481097236756,1,1,1665126184380616,1,23.5993
398,1665126260781024,1787450481197236539,1,1,1665126330645509,1,69.8645
399,1665126360789379,1787450481297244798,1,1,1665126397454761,1,36.6654
400,1665126460783826,1787450481397239663,1,1,1665126495422562,1,34.6387
401,1665126560781877,1787450481497237557,1,1,1665126585763108,1,24.9812
402,1665126660780592,1787450481597236436,1,1,1665126677807195,1,17.0266
403,1665126760783636,1787450481697239484,1,1,1665126780969143,1,20.1855
404,1665126860785426,1787450481797241144,1,1,1665126875557691,1,14.7723
405,1665126960779886,1787450481897235542,1,1,1665126973077806,1,12.2979
406,1665127060777493,1787450481997233184,1,1,1665127085998942,1,25.2214
407,1665127160777227,1787450482097232983,1,1,1665127190231079,1,29.4539
408,1665127260779152,1787450482197234939,1,1,1665127284827847,1,24.0487
409,1665127360776372,1787450482297232024,1,1,1665127379700789,1,18.9244
410,1665127460783422,1787450482397239129,1,1,1665127477076933,1,16.2935
411,1665127560777450,1787450482497233169,1,1,1665127571902478,1,11.1250
412,1665127660779723,1787450482597235210,1,1,1665127682969694,1,22.1900
413,1665127760777303,1787450482697232947,1,1,1665127774251360,1,13.4741
414,1665127860784834,1787450482797240411,1,1,1665127881749003,1,20.9642
415,1665127960779261,1787450482897234782,1,1,1665127984303093,1,23.5238
416,1665128060785130,1787450482997240678,1,1,1665128071812911,1,11.0278
417,1665128160923252,1787450483097378890,1,1,1665128183889615,1,22.9664
418,1665128260787855,1787450483197243408,1,1,1665128283080692,1,22.2928
419,1665128360777020,1787450483297232717,1,1,1665128371550696,1,10.7737
420,1665128460783118,1787450483397238656,1,1,1665128483308543,1,22.5254
421,1665128560777458,1787450483497233074,1,1,1665128598709711,1,37.9323
422,1665128660783262,1787450483597238753,1,1,1665128699872456,1,39.0892
423,1665128760781804,1787450483697237545,1,1,1665128798881333,1,38.0995
424,1665128860781434,1787450483797237042,1,1,1665128897875740,1,37.0943
425,1665128960783053,1787450483897238459,1,1,1665128999456697,1,38.6736
426,1665129060780483,1787450483997236267,1,1,1665129099831656,1,39.0512
427,1665129160776377,1787450484097231905,1,1,1665129191533101,1,30.7567
428,1665129260782719,1787450484197238427,1,1,1665129286216783,1,25.4341
429,1665129360784105,1787450484297239812,1,1,1665129384565925,1,23.7818
430,1665129460783883,1787450484397239535,1,1,1665129503351641,1,42.5678
431,1665129560776693,1787450484497232435,1,1,1665129587991750,1,27.2151
432,1665129660775644,1787450484597231233,1,1,1665129691379063,1,30.6034
433,1665129760776138,1787450484697231804,1,1,1665129786714326,1,25.9382
434,1665129860783310,1787450484797239168,1,1,1665129883840707,1,23.0574
435,1665129960800581,1787450484897256490,1,1,1665129982101607,1,21.3010
436,1665130060781059,1787450484997236962,1,1,1665130082080350,1,21.2993
437,1665130160779606,1787450485097235336,1,1,1665130181949516,1,21.1699
438,1665130260775828,1787450485197231477,1,1,1665130285256352,1,24.4805
439,1665130360776263,1787450485297232061,1,1,1665130386127255,1,25.3510
440,1665130460775715,1787450485397231115,1,1,1665130508389556,1,47.6138
441,1665130560776686,1787450485497232457,1,1,1665130585727073,1,24.9504
442,1665130660776461,1787450485597231881,1,1,1665130683924709,1,23.1482
443,1665130760788189,1787450485697244024,1,1,1665130785216154,1,24.4280
444,1665130860780083,1787450485797235764,1,1,1665130886820087,1,26.0400
445,1665130960775335,1787450485897230902,1,1,1665130985298509,1,24.5232
446,1665131060779484,1787450485997235369,1,1,1665131081688546,1,20.9091
447,1665131160780638,1787450486097236522,1,1,1665131181714826,1,20.9342
448,1665131260777800,1787450486197233454,1,1,1665131280798801,1,20.0210
449,1665131360775272,1787450486297230942,1,1,1665131380642281,1,19.8670
450,1665131460783909,1787450486397239488,1,1,1665131481518720,1,20.7348
451,1665131560775239,1787450486497231023,1,1,1665131581847980,1,21.0727
452,1665131660776251,1787450486597231819,1,1,1665131682444307,1,21.6681
453,1665131760778745,1787450486697234423,1,1,1665131781844580,1,21.0658
454,1665131860784390,1787450486797241699,1,1,1665131887018556,1,26.2342
455,1665131960784187,1787450486897239991,1,1,1665131984754127,1,23.9699
456,1665132061289072,1787450486997744822,1,1,1665132084626796,1,23.3377
457,1665132160791684,1787450487097247440,1,1,1665132182844969,1,22.0533
458,1665132260780162,1787450487197235670,1,1,1665132280607074,1,19.8269
459,1665132360783849,1787450487297239589,1,1,1665132376985731,1,16.2019
460,1665132460781768,1787450487397237273,1,1,1665132474305619,1,13.5239
461,1665132560847390,1787450487497302726,1,1,1665132625405486,1,64.5581
462,1665132660785061,1787450487597240687,1,1,1665132682934894,1,22.1498
463,1665132760786839,1787450487697242417,1,1,1665132778124543,1,17.3377
464,1665132860778000,1787450487797233807,1,1,1665132874973820,1,14.1958
465,1665132960787513,1787450487897243025,1,1,1665132974972679,1,14.1852
466,1665133060781419,1787450487997236928,1,1,1665133082786459,1,22.0050
467,1665133160776017,1787450488097231493,1,1,1665133179245179,1,18.4692
468,1665133260782418,1787450488197238197,1,1,1665133276701966,1,15.9195
469,1665133360783116,1787450488297238898,1,1,1665133375651295,1,14.8682
470,1665133460922017,1787450488397377403,1,1,1665133484850539,1,23.9285
471,1665133560915929,1787450488497371810,1,1,1665133592165930,1,31.2500
472,1665133661073147,1787450488597528911,1,1,1665133684149607,1,23.0765
473,1665133760786372,1787450488697242095,1,1,1665133784301031,1,23.5147
474,1665133860945428,1787450488797401114,1,1,1665133881774851,1,20.8294
475,1665133960776520,1787450488897232030,1,1,1665133981534813,1,20.7583
476,1665134060775957,1787450488997231530,1,1,1665134081875745,1,21.0998
477,1665134160776023,1787450489097231433,1,1,1665134180684596,1,19.9086
478,1665134260776738,1787450489197232596,1,1,1665134282178017,1,21.4013
479,1665134360776916,1787450489297232706,1,1,1665134379363894,1,18.5870
480,1665134460778974,1787450489397234820,1,1,1665134490818912,1,30.0399
481,1665134560777485,1787450489497232981,1,1,1665134597777141,1,36.9997
482,1665134660933002,1787450489597388698,1,1,1665134683820456,1,22.8875
483,1665134760776296,1787450489697231966,1,1,1665134781798037,1,21.0217
484,1665134860781729,1787450489797237581,1,1,1665134878571848,1,17.7901
485,1665134960776196,1787450489897231704,1,1,1665134978311719,1,17.5355
486,1665135060778847,1787450489997234356,1,1,1665135074412278,1,13.6334
487,1665135160776542,1787450490097232324,1,1,1665135183742338,1,22.9658
488,1665135261139979,1787450490197596239,1,1,1665135278982359,1,17.8424
489,1665135361631679,1787450490298087623,1,1,1665135386589019,1,24.9573
490,1665135460782719,1787450490397238464,1,1,1665135476276415,1,15.4937
491,1665135560786782,1787450490497242350,1,1,1665135595009965,1,34.2232
492,1665135660870418,1787450490597325839,1,1,1665135680623101,1,19.7527
493,1665135760797967,1787450490697253982,1,1,1665135783615896,1,22.8179
494,1665135860781738,1787450490797237414,1,1,1665135885320494,1,24.5388
495,1665135960776675,1787450490897232491,1,1,1665135984191302,1,23.4146
496,1665136060778114,1787450490997234251,1,1,1665136087556729,1,26.7786
497,1665136160776048,1787450491097231463,1,1,1665136184938195,1,24.1621
498,1665136260778214,1787450491197233849,1,1,1665136281325755,1,20.5475
499,1665136360777051,1787450491297232644,1,1,1665136378777186,1,18.0001
500,1665136460777777,1787450491397233276,1,1,1665136478236056,1,17.4583
501,1665136560779052,1787450491497234664,1,1,1665136577066915,1,16.2879
502,1665136660776810,1787450491597232410,1,1,1665136676999388,1,16.2226
503,1665136760776702,1787450491697232304,1,1,1665136777874341,1,17.0976
504,1665136860776157,1787450491797232022,1,1,1665136878057885,1,17.2817
505,1665136960776431,1787450491897232053,1,1,1665136977532156,1,16.7557
506,1665137060779191,1787450491997234705,1,1,1665137076238465,1,15.4593
507,1665137160779381,1787450492097235187,1,1,1665137175744534,1,14.9652
508,1665137260778534,1787450492197233987,1,1,1665137285474830,1,24.6963
509,1665137360776869,1787450492297232378,1,1,1665137382106424,1,21.3296
510,1665137460786071,1787450492397241785,1,1,1665137481630730,1,20.8447
511,1665137560786460,1787450492497242262,1,1,1665137582478033,1,21.6916
512,1665137660792078,1787450492597247438,1,1,1665137766545464,1,105.7534
513,1665137760783280,1787450492697238841,1,1,1665137769200780,1,8.4175
514,1665137860780509,1787450492797236197,1,1,1665137876073436,1,15.2929
515,1665137960781198,1787450492897236923,1,1,1665137975252046,1,14.4708
516,1665138060778060,1787450492997233553,1,1,1665138074071099,1,13.2930
517,1665138160781564,1787450493097236962,1,1,1665138185374971,1,24.5934
518,1665138260780389,1787450493197236065,1,1,1665138285304495,1,24.5241
519,1665138360785755,1787450493297241576,1,1,1665138390572063,1,29.7863
520,1665138460777106,1787450493397232549,1,1,1665138485519006,1,24.7419
521,1665138560777815,1787450493497233354,1,1,1665138586381737,1,25.6039
522,1665138660777555,1787450493597233196,1,1,1665138674855595,1,14.0780
523,1665138760870488,1787450493697326321,1,1,1665138794460456,1,33.5900
524,1665138860775831,1787450493797231790,1,1,1665138880410221,1,19.6344
525,1665138960776017,1787450493897231673,1,1,1665138984091029,1,23.3150
526,1665139060777863,1787450493997233501,1,1,1665139075056429,1,14.2786
527,1665139160775445,1787450494097231039,1,1,1665139183444454,1,22.6690
528,1665139260778579,1787450494197234260,1,1,1665139282519844,1,21.7413
529,1665139360782076,1787450494297237683,1,1,1665139381164943,1,20.3829
530,1665139460781086,1787450494397236583,1,1,1665139483695232,1,22.9141
531,1665139560780908,1787450494497236410,1,1,1665139570959717,1,10.1788
532,1665139660781701,1787450494597237099,1,1,1665139680779043,1,19.9973
533,1665139760780809,1787450494697236334,1,1,1665139812160519,1,51.3797
534,1665139860867319,1787450494797322999,1,1,1665139891085489,1,30.2182
535,1665139960782347,1787450494897238131,1,1,1665139978313802,1,17.5315
536,1665140060786058,1787450494997241836,1,1,1665140082240294,1,21.4542
537,1665140160784525,1787450495097240171,1,1,1665140174200459,1,13.4159
538,1665140260785542,1787450495197240986,1,1,1665140282872909,1,22.0874
539,1665140360786853,1787450495297242401,1,1,1665140372560647,1,11.7738
540,1665140460785722,1787450495397241313,1,1,1665140481652676,1,20.8670
541,1665140560781766,1787450495497237254,1,1,1665140581363456,1,20.5817
542,1665140660777382,1787450495597232946,1,1,1665140671149994,1,10.3726
543,1665140760778392,1787450495697234085,1,1,1665140783489071,1,22.7107
544,1665140860777091,1787450495797232660,1,1,1665140881889767,1,21.1127
545,1665140960778246,1787450495897233859,1,1,1665140981116713,1,20.3385
546,1665141060866876,1787450495997322649,1,1,1665141084287218,1,23.4203
547,1665141160782109,1787450496097237525,1,1,1665141173027871,1,12.2458
548,1665141260908983,1787450496197364754,1,1,1665141281971345,1,21.0624
549,1665141360878311,1787450496297334233,1,1,1665141381775900,1,20.8976
550,1665141461114271,1787450496397570226,1,1,1665141481949446,1,20.8352
551,1665141560779193,1787450496497234990,1,1,1665141572259943,1,11.4808
552,1665141660780250,1787450496597235644,1,1,1665141683071224,1,22.2910
553,1665141760777264,1787450496697233016,1,1,1665141774081406,1,13.3041
554,1665141860787084,1787450496797243209,1,1,1665141884837779,1,24.0507
555,1665141960777320,1787450496897233225,1,1,1665141974344774,1,13.5675
556,1665142060779437,1787450496997235055,1,1,1665142083867073,1,23.0876
557,1665142160784992,1787450497097241272,1,1,1665142174721756,1,13.9368
558,1665142260783850,1787450497197239859,1,1,1665142281446700,1,20.6628
559,1665142360781896,1787450497297237413,1,1,1665142383274453,1,22.4926
560,1665142460781712,1787450497397237124,1,1,1665142482996087,1,22.2144
561,1665142560859084,1787450497497314697,1,1,1665142583756021,1,22.8969
562,1665142660877353,1787450497597333146,1,1,1665142674787248,1,13.9099
563,1665142760781603,1787450497697237263,1,1,1665142781973502,1,21.1919
564,1665142860775973,1787450497797231366,1,1,1665142888414722,1,27.6387
565,1665142960776933,1787450497897232679,1,1,1665142984539666,1,23.7627
566,1665143060776420,1787450497997231925,1,1,1665143077292452,1,16.5160
567,1665143160776523,1787450498097232057,1,1,1665143184027093,1,23.2506
568,1665143260776603,1787450498197232137,1,1,1665143284119652,1,23.3430
569,1665143360776592,1787450498297232291,1,1,1665143380129666,1,19.3531
570,1665143460776898,1787450498397232610,1,1,1665143480061986,1,19.2851
571,1665143560782808,1787450498497238623,1,1,1665143582183489,1,21.4007
572,1665143660775345,1787450498597230989,1,1,1665143682271144,1,21.4958
573,1665143760777208,1787450498697233007,1,1,1665143783419369,1,22.6422
574,1665143860789521,1787450498797245549,1,1,1665143883716227,1,22.9267
575,1665143960782093,1787450498897237674,1,1,1665143981011604,1,20.2295
576,1665144060781831,1787450498997237407,1,1,1665144082856231,1,22.0744
577,1665144160776270,1787450499097231957,1,1,1665144181698644,1,20.9224
578,1665144260775918,1787450499197231636,1,1,1665144281864460,1,21.0885
579,1665144360775937,1787450499297231742,1,1,1665144373645296,1,12.8694
580,1665144460779084,1787450499397234817,1,1,1665144481601784,1,20.8227
581,1665144560783802,1787450499497239997,1,1,1665144584399375,1,23.6156
582,1665144660776949,1787450499597232546,1,1,1665144675799829,1,15.0229
583,1665144760776547,1787450499697232447,1,1,1665144783123493,1,22.3469
584,1665144860774752,1787450499797230350,1,1,1665144873461242,1,12.6865
585,1665144960887881,1787450499897343940,1,1,1665144980543815,1,19.6559
586,1665145060777872,1787450499997233493,1,1,1665145072175266,1,11.3974
587,1665145160895742,1787450500097351187,1,1,1665145184016163,1,23.1204
588,1665145260794589,1787450500197250285,1,1,1665145274749657,1,13.9551
589,1665145360781084,1787450500297236572,1,1,1665145384024489,1,23.2434
590,1665145460783107,1787450500397238760,1,1,1665145472123563,1,11.3405
591,1665145560778754,1787450500497234205,1,1,1665145584351212,1,23.5725
592,1665145660775905,1787450500597231455,1,1,1665145685029344,1,24.2534
593,1665145760780776,1787450500697236539,1,1,1665145776289860,1,15.5091
594,1665145861134499,1787450500797590094,1,1,1665145905290805,1,44.1563
595,1665145960950018,1787450500897405939,1,1,1665145982759036,1,21.8090
596,1665146060780181,1787450500997235784,1,1,1665146083477321,1,22.6971
597,1665146160776078,1787450501097231575,1,1,1665146180908941,1,20.1329
598,1665146260775859,1787450501197231316,1,1,1665146282319984,1,21.5441
599,1665146360776102,1787450501297231616,1,1,1665146382175343,1,21.3992
600,1665146460777393,1787450501397232982,1,1,1665146472653780,1,11.8764
601,1665146560775428,1787450501497230947,1,1,1665146581855855,1,21.0804
602,1665146660777146,1787450501597232668,1,1,1665146681750718,1,20.9736
603,1665146760776560,1787450501697232062,1,1,1665146785667222,1,24.8907
604,1665146860783366,1787450501797238940,1,1,1665146883028017,1,22.2447
605,1665146960781613,1787450501897237138,1,1,1665146982582896,1,21.8013
606,1665147060778396,1787450501997233906,1,1,1665147080298442,1,19.5200
607,1665147160781209,1787450502097236732,1,1,1665147183174894,1,22.3937
608,1665147260787227,1787450502197242889,1,1,1665147280550018,1,19.7628
609,1665147360785927,1787450502297241648,1,1,1665147382252878,1,21.4670
610,1665147460777488,1787450502397232966,1,1,1665147472732216,1,11.9547
611,1665147560781165,1787450502497236679,1,1,1665147581666896,1,20.8857
612,1665147660778781,1787450502597234507,1,1,1665147676312229,1,15.5334
613,1665147760776023,1787450502697231517,1,1,1665147783330333,1,22.5543
614,1665147860785770,1787450502797241216,1,1,1665147877990580,1,17.2048
615,1665147960786667,1787450502897242263,1,1,1665147982419099,1,21.6324
616,1665148060784983,1787450502997240643,1,1,1665148073498951,1,12.7140
617,1665148160780745,1787450503097236391,1,1,1665148183452924,1,22.6722
618,1665148260780935,1787450503197236726,1,1,1665148274150938,1,13.3700
619,1665148360784555,1787450503297240119,1,1,1665148382374648,1,21.5901
620,1665148460778542,1787450503397234245,1,1,1665148477081662,1,16.3031
621,1665148560789370,1787450503497244893,1,1,1665148571951952,1,11.1626
622,1665148660782229,1787450503597237711,1,1,1665148682625604,1,21.8434
623,1665148760783235,1787450503697238978,1,1,1665148773454742,1,12.6715
624,1665148860895816,1787450503797351640,1,1,1665148938698452,1,77.8026
625,1665148961019623,1787450503897475138,1,1,1665148982737332,1,21.7177
626,1665149060765454,1787450503997220961,1,1,1665149083466667,1,22.7012
627,1665149160893842,1787450504097349593,1,1,1665149184760647,1,23.8668
628,1665149260851958,1787450504197307573,1,1,1665149276112277,1,15.2603
629,1665149360878464,1787450504297334252,1,1,1665149384865951,1,23.9875
630,1665149460895523,1787450504397351346,1,1,1665149475123837,1,14.2283
631,1665149560921148,1787450504497377108,1,1,1665149584310950,1,23.3898
632,1665149660916847,1787450504597372534,1,1,1665149672264226,1,11.3474
633,1665149760874351,1787450504697330094,1,1,1665149781640768,1,20.7664
634,1665149860883449,1787450504797339131,1,1,1665149941021021,1,80.1376
635,1665149960933913,1787450504897389646,1,1,1665149982493739,1,21.5598
636,1665150060782874,1787450504997238638,1,1,1665150072432171,1,11.6493
637,1665150160822102,1787450505097277623,1,1,1665150183487102,1,22.6650
638,1665150260792780,1787450505197248294,1,1,1665150272388323,1,11.5955
639,1665150360784888,1787450505297240585,1,1,1665150384113427,1,23.3285
640,1665150460786836,1787450505397242378,1,1,1665150481651905,1,20.8651
641,1665150560779712,1787450505497235227,1,1,1665150582782608,1,22.0029
642,1665150660784753,1787450505597240299,1,1,1665150680964880,1,20.1801
643,1665150760786141,1787450505697241762,1,1,1665150781466509,1,20.6804
644,1665150860785375,1787450505797242303,1,1,1665150891545857,1,30.7605
645,1665150960780412,1787450505897236119,1,1,1665150981198399,1,20.4180
646,1665151060775801,1787450505997231355,1,1,1665151071474936,1,10.6991
647,1665151160778285,1787450506097233797,1,1,1665151183013342,1,22.2351
648,1665151260785651,1787450506197241229,1,1,1665151281304464,1,20.5188
649,1665151360780500,1787450506297236191,1,1,1665151382733537,1,21.9530
